Sentence #, Word, Tag, Intent
72, set, O, variable_declaration
72, a, O, variable_declaration
72, new, O, variable_declaration
72, variable, O, variable_declaration
72, and, O, variable_declaration
72, assign, O, variable_declaration
72, with, O, variable_declaration
72, REGRESSION, B-VAL, variable_declaration
72, MODELS, I-VAL, variable_declaration
73, under, O, variable_declaration
73, the, O, variable_declaration
73, name, O, variable_declaration
73, user, B-VAR, variable_declaration
73, email, I-VAR, variable_declaration
73, define, O, variable_declaration
73, a, O, variable_declaration
73, new, O, variable_declaration
73, variable, O, variable_declaration
73, and, O, variable_declaration
73, assign, O, variable_declaration
73, with, O, variable_declaration
73, 5.6789, B-VAL, variable_declaration
74, with, O, variable_declaration
74, the, O, variable_declaration
74, name, B-VAR, variable_declaration
74, info, I-VAR, variable_declaration
74, set, O, variable_declaration
74, a, O, variable_declaration
74, new, O, variable_declaration
74, variable, O, variable_declaration
74, and, O, variable_declaration
74, value, O, variable_declaration
74, 101010, B-VAL, variable_declaration
75, with, O, variable_declaration
75, the, O, variable_declaration
75, name, O, variable_declaration
75, customer, B-VAR, variable_declaration
75, map, I-VAR, variable_declaration
75, initialize, O, variable_declaration
75, a, O, variable_declaration
75, new, O, variable_declaration
75, variable, O, variable_declaration
75, and, O, variable_declaration
75, value, O, variable_declaration
75, cascading, B-VAL, variable_declaration
75, style, I-VAL, variable_declaration
75, sheets, I-VAL, variable_declaration
76, with, O, variable_declaration
76, the, O, variable_declaration
76, name, I-VAR, variable_declaration
76, product, B-VAR, variable_declaration
76, name, O, variable_declaration
76, make, O, variable_declaration
76, a, O, variable_declaration
76, new, O, variable_declaration
76, variable, O, variable_declaration
76, and, O, variable_declaration
76, value, O, variable_declaration
76, key1, O, variable_declaration
76, 1, O, variable_declaration
76, key2, O, variable_declaration
76, 2, O, variable_declaration
76, key3, O, variable_declaration
76, 3, O, variable_declaration
77, with, O, variable_declaration
77, the, O, variable_declaration
77, name, O, variable_declaration
77, user, B-VAR, variable_declaration
77, list, I-VAR, variable_declaration
77, initialize, O, variable_declaration
77, a, O, variable_declaration
77, new, O, variable_declaration
77, variable, O, variable_declaration
77, and, O, variable_declaration
77, value, O, variable_declaration
77, -202020, B-VAL, variable_declaration
78, with, O, variable_declaration
78, the, O, variable_declaration
78, name, O, variable_declaration
78, feature, B-VAR, variable_declaration
78, flags, I-VAR, variable_declaration
78, declare, O, variable_declaration
78, a, O, variable_declaration
78, new, O, variable_declaration
78, variable, O, variable_declaration
78, and, O, variable_declaration
78, value, O, variable_declaration
78, apple, B-VAL, variable_declaration
78, banana, B-VAL, variable_declaration
78, cherry, B-VAL, variable_declaration
79, with, O, variable_declaration
79, the, O, variable_declaration
79, name, I-VAR, variable_declaration
79, street, B-VAR, variable_declaration
79, name, O, variable_declaration
79, make, O, variable_declaration
79, a, O, variable_declaration
79, new, O, variable_declaration
79, variable, O, variable_declaration
79, and, O, variable_declaration
79, value, O, variable_declaration
79, -2.71828, B-VAL, variable_declaration
80, with, O, variable_declaration
80, the, O, variable_declaration
80, name, O, variable_declaration
80, country, B-VAR, variable_declaration
80, code, I-VAR, variable_declaration
80, make, O, variable_declaration
80, a, O, variable_declaration
80, new, O, variable_declaration
80, variable, O, variable_declaration
80, and, O, variable_declaration
80, value, O, variable_declaration
80, Continuous, B-VAL, variable_declaration
80, Integration, I-VAL, variable_declaration
81, with, O, variable_declaration
81, the, O, variable_declaration
81, name, O, variable_declaration
81, net, B-VAR, variable_declaration
81, profit, I-VAR, variable_declaration
81, make, O, variable_declaration
81, a, O, variable_declaration
81, new, O, variable_declaration
81, variable, O, variable_declaration
81, and, O, variable_declaration
81, value, O, variable_declaration
81, User, B-VAL, variable_declaration
81, Interface, I-VAL, variable_declaration
82, with, O, variable_declaration
82, the, O, variable_declaration
82, name, O, variable_declaration
82, data, B-VAR, variable_declaration
82, create, O, variable_declaration
82, a, O, variable_declaration
82, new, O, variable_declaration
82, variable, O, variable_declaration
82, and, O, variable_declaration
82, value, O, variable_declaration
82, 1, B-VAL, variable_declaration
82, 2, B-VAL, variable_declaration
82, 3, B-VAL, variable_declaration
82, 4, B-VAL, variable_declaration
82, 5, B-VAL, variable_declaration
83, with, O, variable_declaration
83, the, O, variable_declaration
83, name, O, variable_declaration
83, product, B-VAR, variable_declaration
83, price, I-VAR, variable_declaration
83, define, O, variable_declaration
83, a, O, variable_declaration
83, new, O, variable_declaration
83, variable, O, variable_declaration
83, and, O, variable_declaration
83, value, O, variable_declaration
83, -999999, B-VAL, variable_declaration
84, under, O, variable_declaration
84, the, O, variable_declaration
84, name, O, variable_declaration
84, customer, B-VAR, variable_declaration
84, map, I-VAR, variable_declaration
84, define, O, variable_declaration
84, a, O, variable_declaration
84, new, O, variable_declaration
84, variable, O, variable_declaration
84, and, O, variable_declaration
84, value, O, variable_declaration
84, -8.8888, B-VAL, variable_declaration
85, under, O, variable_declaration
85, the, O, variable_declaration
85, name, I-VAR, variable_declaration
85, city, B-VAR, variable_declaration
85, name, O, variable_declaration
85, initialize, O, variable_declaration
85, a, O, variable_declaration
85, new, O, variable_declaration
85, variable, O, variable_declaration
85, and, O, variable_declaration
85, value, O, variable_declaration
85, network, B-VAL, variable_declaration
85, security, I-VAL, variable_declaration
86, under, O, variable_declaration
86, the, O, variable_declaration
86, name, O, variable_declaration
86, value, B-VAR, variable_declaration
86, define, O, variable_declaration
86, a, O, variable_declaration
86, new, O, variable_declaration
86, variable, O, variable_declaration
86, and, O, variable_declaration
86, value, O, variable_declaration
86, software, B-VAL, variable_declaration
86, development, I-VAL, variable_declaration
87, under, O, variable_declaration
87, the, O, variable_declaration
87, name, O, variable_declaration
87, last, B-VAR, variable_declaration
87, updated, I-VAR, variable_declaration
87, make, O, variable_declaration
87, a, O, variable_declaration
87, new, O, variable_declaration
87, variable, O, variable_declaration
87, and, O, variable_declaration
87, value, O, variable_declaration
87, full, B-VAL, variable_declaration
87, stack, I-VAL, variable_declaration
87, developer, I-VAL, variable_declaration
88, under, O, variable_declaration
88, the, O, variable_declaration
88, name, O, variable_declaration
88, position, B-VAR, variable_declaration
88, initialize, O, variable_declaration
88, a, O, variable_declaration
88, new, O, variable_declaration
88, variable, O, variable_declaration
88, and, O, variable_declaration
88, value, O, variable_declaration
88, 0.707, B-VAL, variable_declaration
89, under, O, variable_declaration
89, the, O, variable_declaration
89, name, I-VAR, variable_declaration
89, supplier, B-VAR, variable_declaration
89, name, O, variable_declaration
89, declare, O, variable_declaration
89, a, O, variable_declaration
89, new, O, variable_declaration
89, variable, O, variable_declaration
89, and, O, variable_declaration
89, value, O, variable_declaration
89, JAVASCRIPT, B-VAL, variable_declaration
89, FRAMEWORK, I-VAL, variable_declaration
90, under, O, variable_declaration
90, the, O, variable_declaration
90, name, I-VAR, variable_declaration
90, supplier, B-VAR, variable_declaration
90, name, O, variable_declaration
90, create, O, variable_declaration
90, a, O, variable_declaration
90, new, O, variable_declaration
90, variable, O, variable_declaration
90, and, O, variable_declaration
90, value, O, variable_declaration
90, software, B-VAL, variable_declaration
90, engineering, I-VAL, variable_declaration
91, under, O, variable_declaration
91, the, O, variable_declaration
91, name, O, variable_declaration
91, delivery, B-VAR, variable_declaration
91, address, I-VAR, variable_declaration
91, define, O, variable_declaration
91, a, O, variable_declaration
91, new, O, variable_declaration
91, variable, O, variable_declaration
91, and, O, variable_declaration
91, value, O, variable_declaration
91, car, B-VAL, variable_declaration
91, bus, B-VAL, variable_declaration
91, train, B-VAL, variable_declaration
91, plane, B-VAL, variable_declaration
91, bicycle, B-VAL, variable_declaration
92, under, O, variable_declaration
92, the, O, variable_declaration
92, name, O, variable_declaration
92, map, B-VAR, variable_declaration
92, location, I-VAR, variable_declaration
92, set, O, variable_declaration
92, a, O, variable_declaration
92, new, O, variable_declaration
92, variable, O, variable_declaration
92, and, O, variable_declaration
92, value, O, variable_declaration
92, SEMI-SUPERVISED, B-VAL, variable_declaration
92, LEARNING, I-VAL, variable_declaration
93, make, O, variable_declaration
93, a, O, variable_declaration
93, variable, O, variable_declaration
93, called, O, variable_declaration
93, building, B-VAR, variable_declaration
93, number, I-VAR, variable_declaration
93, and, O, variable_declaration
93, set, O, variable_declaration
93, it, O, variable_declaration
93, to, O, variable_declaration
93, Software, B-VAL, variable_declaration
93, Development, I-VAL, variable_declaration
94, set, O, variable_declaration
94, a, O, variable_declaration
94, variable, O, variable_declaration
94, with, O, variable_declaration
94, the, O, variable_declaration
94, name, O, variable_declaration
94, colleague, B-VAR, variable_declaration
94, email, I-VAR, variable_declaration
94, and, O, variable_declaration
94, set, O, variable_declaration
94, it, O, variable_declaration
94, to, O, variable_declaration
94, Full, B-VAL, variable_declaration
94, Stack, I-VAL, variable_declaration
94, Developer, I-VAL, variable_declaration
95, initialize, O, variable_declaration
95, a, O, variable_declaration
95, variable, O, variable_declaration
95, labelled, O, variable_declaration
95, as, O, variable_declaration
95, app, B-VAR, variable_declaration
95, config, I-VAR, variable_declaration
95, and, O, variable_declaration
95, set, O, variable_declaration
95, it, O, variable_declaration
95, to, O, variable_declaration
95, DATA, B-VAL, variable_declaration
95, MINING, I-VAL, variable_declaration
96, make, O, variable_declaration
96, a, O, variable_declaration
96, variable, O, variable_declaration
96, titled, O, variable_declaration
96, user, B-VAR, variable_declaration
96, type, I-VAR, variable_declaration
96, and, O, variable_declaration
96, set, O, variable_declaration
96, it, O, variable_declaration
96, to, O, variable_declaration
96, -555555, B-VAL, variable_declaration
97, initialize, O, variable_declaration
97, a, O, variable_declaration
97, variable, O, variable_declaration
97, called, O, variable_declaration
97, count, B-VAR, variable_declaration
97, and, O, variable_declaration
97, set, O, variable_declaration
97, it, O, variable_declaration
97, to, O, variable_declaration
97, 444444, B-VAL, variable_declaration
98, declare, O, variable_declaration
98, a, O, variable_declaration
98, variable, O, variable_declaration
98, under, O, variable_declaration
98, the, O, variable_declaration
98, name, I-VAR, variable_declaration
98, street, B-VAR, variable_declaration
98, name, O, variable_declaration
98, and, O, variable_declaration
98, set, O, variable_declaration
98, it, O, variable_declaration
98, to, O, variable_declaration
98, 505050, B-VAL, variable_declaration
99, initialize, O, variable_declaration
99, a, O, variable_declaration
99, variable, O, variable_declaration
99, called, O, variable_declaration
99, as, O, variable_declaration
99, street, B-VAR, variable_declaration
99, name, I-VAR, variable_declaration
99, and, O, variable_declaration
99, set, O, variable_declaration
99, it, O, variable_declaration
99, to, O, variable_declaration
99, -54321, B-VAL, variable_declaration
100, make, O, variable_declaration
100, a, O, variable_declaration
100, variable, O, variable_declaration
100, under, O, variable_declaration
100, the, O, variable_declaration
100, name, O, variable_declaration
100, current, B-VAR, variable_declaration
100, date, I-VAR, variable_declaration
100, and, O, variable_declaration
100, assign, O, variable_declaration
100, Code, B-VAL, variable_declaration
100, Review, I-VAL, variable_declaration
100, to, O, variable_declaration
100, it, O, variable_declaration
101, make, O, variable_declaration
101, a, O, variable_declaration
101, variable, O, variable_declaration
101, called, O, variable_declaration
101, as, O, variable_declaration
101, account, B-VAR, variable_declaration
101, balance, I-VAR, variable_declaration
101, and, O, variable_declaration
101, assign, O, variable_declaration
101, apple, B-VAL, variable_declaration
101, banana, B-VAL, variable_declaration
101, and, O, variable_declaration
101, cherry, B-VAL, variable_declaration
101, to, O, variable_declaration
101, it, O, variable_declaration
102, initialize, O, variable_declaration
102, a, O, variable_declaration
102, variable, O, variable_declaration
102, identified, O, variable_declaration
102, as, O, variable_declaration
102, secondary, B-VAR, variable_declaration
102, contact, I-VAR, variable_declaration
102, and, O, variable_declaration
102, assign, O, variable_declaration
102, -1e-07, B-VAL, variable_declaration
102, to, O, variable_declaration
102, it, O, variable_declaration
103, make, O, variable_declaration
103, a, O, variable_declaration
103, variable, O, variable_declaration
103, called, O, variable_declaration
103, as, O, variable_declaration
103, account, B-VAR, variable_declaration
103, balance, I-VAR, variable_declaration
103, and, O, variable_declaration
103, assign, O, variable_declaration
103, SEMI-SUPERVISED, B-VAL, variable_declaration
103, LEARNING, I-VAL, variable_declaration
103, to, O, variable_declaration
103, it, O, variable_declaration
104, initialize, O, variable_declaration
104, a, O, variable_declaration
104, variable, O, variable_declaration
104, identified, O, variable_declaration
104, as, O, variable_declaration
104, iteration, B-VAR, variable_declaration
104, and, O, variable_declaration
104, assign, O, variable_declaration
104, project, B-VAL, variable_declaration
104, management, I-VAL, variable_declaration
104, to, O, variable_declaration
104, it, O, variable_declaration
105, define, O, variable_declaration
105, a, O, variable_declaration
105, variable, O, variable_declaration
105, titled, O, variable_declaration
105, as, O, variable_declaration
105, total, B-VAR, variable_declaration
105, amount, I-VAR, variable_declaration
105, and, O, variable_declaration
105, assign, O, variable_declaration
105, 45, B-VAL, variable_declaration
105, to, O, variable_declaration
105, it, O, variable_declaration
106, create, O, variable_declaration
106, variable, O, variable_declaration
106, named, O, variable_declaration
106, as, O, variable_declaration
106, user, B-VAR, variable_declaration
106, name, I-VAR, variable_declaration
106, and, O, variable_declaration
106, initialize, O, variable_declaration
106, it, O, variable_declaration
106, to, O, variable_declaration
106, 232323, B-VAL, variable_declaration
107, set, O, variable_declaration
107, variable, O, variable_declaration
107, under, O, variable_declaration
107, the, O, variable_declaration
107, name, O, variable_declaration
107, count, B-VAR, variable_declaration
107, and, O, variable_declaration
107, assign, O, variable_declaration
107, with, O, variable_declaration
107, Artificial, B-VAL, variable_declaration
107, Intelligence, I-VAL, variable_declaration
108, create, O, variable_declaration
108, variable, O, variable_declaration
108, named, O, variable_declaration
108, file, B-VAR, variable_declaration
108, path, I-VAR, variable_declaration
108, and, O, variable_declaration
108, assign, O, variable_declaration
108, with, O, variable_declaration
108, 232323, B-VAL, variable_declaration
109, initialize, O, variable_declaration
109, variable, O, variable_declaration
109, called, O, variable_declaration
109, account, B-VAR, variable_declaration
109, balance, I-VAR, variable_declaration
109, and, O, variable_declaration
109, initialize, O, variable_declaration
109, it, O, variable_declaration
109, to, O, variable_declaration
109, code, B-VAL, variable_declaration
109, review, I-VAL, variable_declaration
110, make, O, variable_declaration
110, variable, O, variable_declaration
110, with, O, variable_declaration
110, name, O, variable_declaration
110, loop, B-VAR, variable_declaration
110, index, I-VAR, variable_declaration
110, and, O, variable_declaration
110, set, O, variable_declaration
110, Machine, B-VAL, variable_declaration
110, Learning, I-VAL, variable_declaration
111, declare, O, variable_declaration
111, variable, O, variable_declaration
111, titled, O, variable_declaration
111, net, B-VAR, variable_declaration
111, profit, I-VAR, variable_declaration
111, and, O, variable_declaration
111, value, O, variable_declaration
111, 252525, B-VAL, variable_declaration
112, create, O, variable_declaration
112, variable, O, variable_declaration
112, called, O, variable_declaration
112, as, O, variable_declaration
112, user, B-VAR, variable_declaration
112, email, I-VAR, variable_declaration
112, and, O, variable_declaration
112, value, O, variable_declaration
112, data, B-VAL, variable_declaration
112, visualization, I-VAL, variable_declaration
113, initialize, O, variable_declaration
113, variable, O, variable_declaration
113, called, O, variable_declaration
113, as, O, variable_declaration
113, emergency, B-VAR, variable_declaration
113, contact, I-VAR, variable_declaration
113, and, O, variable_declaration
113, value, O, variable_declaration
113, software, B-VAL, variable_declaration
113, engineering, I-VAL, variable_declaration
114, set, O, variable_declaration
114, variable, O, variable_declaration
114, labelled, O, variable_declaration
114, employee, B-VAR, variable_declaration
114, record, I-VAR, variable_declaration
114, and, O, variable_declaration
114, value, O, variable_declaration
114, 2.99792458, B-VAL, variable_declaration
115, declare, O, variable_declaration
115, variable, O, variable_declaration
115, under, O, variable_declaration
115, the, O, variable_declaration
115, name, O, variable_declaration
115, account, B-VAR, variable_declaration
115, balance, I-VAR, variable_declaration
115, and, O, variable_declaration
115, value, O, variable_declaration
115, functional, B-VAL, variable_declaration
115, programming, I-VAL, variable_declaration
116, define, O, variable_declaration
116, variable, O, variable_declaration
116, identified, O, variable_declaration
116, as, O, variable_declaration
116, alternate, B-VAR, variable_declaration
116, address, I-VAR, variable_declaration
116, and, O, variable_declaration
116, value, O, variable_declaration
116, false, B-VAL, variable_declaration
117, set, O, variable_declaration
117, variable, O, variable_declaration
117, identified, O, variable_declaration
117, as, O, variable_declaration
117, settings, B-VAR, variable_declaration
117, and, O, variable_declaration
117, value, O, variable_declaration
117, 0.333333, B-VAL, variable_declaration
118, initialize, O, variable_declaration
118, variable, O, variable_declaration
118, called, O, variable_declaration
118, as, O, variable_declaration
118, office, B-VAR, variable_declaration
118, location, I-VAR, variable_declaration
118, and, O, variable_declaration
118, value, O, variable_declaration
118, -262626, B-VAL, variable_declaration
119, make, O, variable_declaration
119, variable, O, variable_declaration
119, named, O, variable_declaration
119, as, O, variable_declaration
119, category, B-VAR, variable_declaration
119, type, I-VAR, variable_declaration
119, and, O, variable_declaration
119, value, O, variable_declaration
119, object, B-VAL, variable_declaration
119, oriented, I-VAL, variable_declaration
119, programming, I-VAL, variable_declaration
120, define, O, variable_declaration
120, variable, O, variable_declaration
120, under, O, variable_declaration
120, the, O, variable_declaration
120, name, O, variable_declaration
120, net, B-VAR, variable_declaration
120, profit, I-VAR, variable_declaration
120, and, O, variable_declaration
120, value, O, variable_declaration
120, this, B-VAL, variable_declaration
120, is, I-VAL, variable_declaration
120, a, I-VAL, variable_declaration
120, test, I-VAL, variable_declaration
121, define, O, variable_declaration
121, an, O, variable_declaration
121, empty, B-VAL, variable_declaration
121, array, B-TYPE, variable_declaration
121, labelled, O, variable_declaration
121, as, O, variable_declaration
121, total, B-VAR, variable_declaration
121, revenue, I-VAR, variable_declaration
122, initialize, O, variable_declaration
122, an, O, variable_declaration
122, empty, B-VAL, variable_declaration
122, array, B-TYPE, variable_declaration
122, called, O, variable_declaration
122, as, O, variable_declaration
122, total, B-VAR, variable_declaration
122, amount, I-VAR, variable_declaration
123, initialize, O, variable_declaration
123, an, O, variable_declaration
123, empty, B-VAL, variable_declaration
123, array, B-TYPE, variable_declaration
123, with, O, variable_declaration
123, name, I-VAR, variable_declaration
123, user, B-VAR, variable_declaration
123, name, O, variable_declaration
124, initialize, O, variable_declaration
124, an, O, variable_declaration
124, empty, B-VAL, variable_declaration
124, array, B-TYPE, variable_declaration
124, labelled, O, variable_declaration
124, as, O, variable_declaration
124, data, B-VAR, variable_declaration
125, create, O, variable_declaration
125, an, O, variable_declaration
125, empty, B-VAL, variable_declaration
125, array, B-TYPE, variable_declaration
125, called, O, variable_declaration
125, as, O, variable_declaration
125, k, B-VAR, variable_declaration
126, make, O, variable_declaration
126, an, O, variable_declaration
126, empty, B-VAL, variable_declaration
126, array, B-TYPE, variable_declaration
126, labelled, O, variable_declaration
126, as, O, variable_declaration
126, system, B-VAR, variable_declaration
126, properties, I-VAR, variable_declaration
127, create, O, variable_declaration
127, an, O, variable_declaration
127, empty, B-VAL, variable_declaration
127, array, B-TYPE, variable_declaration
127, called, O, variable_declaration
127, preferences, B-VAR, variable_declaration
128, initialize, O, variable_declaration
128, an, O, variable_declaration
128, empty, B-VAL, variable_declaration
128, array, B-TYPE, variable_declaration
128, named, O, variable_declaration
128, as, O, variable_declaration
128, completed, B-VAR, variable_declaration
129, declare, O, variable_declaration
129, an, O, variable_declaration
129, empty, B-VAL, variable_declaration
129, array, B-TYPE, variable_declaration
129, identified, O, variable_declaration
129, product, B-VAR, variable_declaration
129, set, I-VAR, variable_declaration
130, declare, O, variable_declaration
130, an, O, variable_declaration
130, empty, B-VAL, variable_declaration
130, list, B-TYPE, variable_declaration
130, labelled, O, variable_declaration
130, order, B-VAR, variable_declaration
130, number, I-VAR, variable_declaration
131, make, O, variable_declaration
131, an, O, variable_declaration
131, empty, B-VAL, variable_declaration
131, list, B-TYPE, variable_declaration
131, named, O, variable_declaration
131, country, B-VAR, variable_declaration
131, code, I-VAR, variable_declaration
132, create, O, variable_declaration
132, an, O, variable_declaration
132, empty, B-VAL, variable_declaration
132, list, B-TYPE, variable_declaration
132, titled, O, variable_declaration
132, user, B-VAR, variable_declaration
132, name, I-VAR, variable_declaration
133, initialize, O, variable_declaration
133, an, O, variable_declaration
133, empty, B-VAL, variable_declaration
133, list, B-TYPE, variable_declaration
133, identified, O, variable_declaration
133, as, O, variable_declaration
133, index, B-VAR, variable_declaration
134, make, O, variable_declaration
134, an, O, variable_declaration
134, empty, B-VAL, variable_declaration
134, list, B-TYPE, variable_declaration
134, with, O, variable_declaration
134, the, O, variable_declaration
134, name, O, variable_declaration
134, start, B-VAR, variable_declaration
134, date, I-VAR, variable_declaration
135, create, O, variable_declaration
135, an, O, variable_declaration
135, empty, B-VAL, variable_declaration
135, list, B-TYPE, variable_declaration
135, with, O, variable_declaration
135, name, O, variable_declaration
135, net, B-VAR, variable_declaration
135, profit, I-VAR, variable_declaration
136, define, O, variable_declaration
136, an, O, variable_declaration
136, empty, B-VAL, variable_declaration
136, list, B-TYPE, variable_declaration
136, identified, O, variable_declaration
136, as, O, variable_declaration
136, temp, B-VAR, variable_declaration
137, define, O, variable_declaration
137, an, O, variable_declaration
137, empty, B-VAL, variable_declaration
137, dictionary, B-TYPE, variable_declaration
137, titled, O, variable_declaration
137, config, B-VAR, variable_declaration
137, path, I-VAR, variable_declaration
138, make, O, variable_declaration
138, an, O, variable_declaration
138, empty, B-VAL, variable_declaration
138, dictionary, B-TYPE, variable_declaration
138, with, O, variable_declaration
138, the, O, variable_declaration
138, name, O, variable_declaration
138, string, B-VAR, variable_declaration
138, buffer, I-VAR, variable_declaration
139, make, O, variable_declaration
139, an, O, variable_declaration
139, empty, B-VAL, variable_declaration
139, dictionary, B-TYPE, variable_declaration
139, titled, O, variable_declaration
139, as, O, variable_declaration
139, is, B-VAR, variable_declaration
139, deleted, I-VAR, variable_declaration
140, set, O, variable_declaration
140, an, O, variable_declaration
140, empty, B-VAL, variable_declaration
140, dictionary, B-TYPE, variable_declaration
140, labelled, O, variable_declaration
140, reorder, B-VAR, variable_declaration
140, point, I-VAR, variable_declaration
141, define, O, variable_declaration
141, an, O, variable_declaration
141, empty, B-VAL, variable_declaration
141, dictionary, B-TYPE, variable_declaration
141, labelled, O, variable_declaration
141, as, O, variable_declaration
141, sibling, B-VAR, variable_declaration
141, count, I-VAR, variable_declaration
142, set, O, variable_declaration
142, a, O, variable_declaration
142, new, O, variable_declaration
142, list, B-TYPE, variable_declaration
142, identified, O, variable_declaration
142, current, B-VAR, variable_declaration
142, date, I-VAR, variable_declaration
142, and, O, variable_declaration
142, set, O, variable_declaration
142, it, O, variable_declaration
142, to, O, variable_declaration
142, 1.1, B-VAL, variable_declaration
142, 2.2, B-VAL, variable_declaration
142, 3.3, B-VAL, variable_declaration
142, 4.4, B-VAL, variable_declaration
142, 5.5, B-VAL, variable_declaration
143, define, O, variable_declaration
143, a, O, variable_declaration
143, new, O, variable_declaration
143, double, B-TYPE, variable_declaration
143, called, O, variable_declaration
143, counter, B-VAR, variable_declaration
143, and, O, variable_declaration
143, set, O, variable_declaration
143, it, O, variable_declaration
143, to, O, variable_declaration
143, 7.1234, B-VAL, variable_declaration
144, create, O, variable_declaration
144, a, O, variable_declaration
144, new, O, variable_declaration
144, int, B-TYPE, variable_declaration
144, called, O, variable_declaration
144, guardian, B-VAR, variable_declaration
144, name, I-VAR, variable_declaration
144, and, O, variable_declaration
144, set, O, variable_declaration
144, it, O, variable_declaration
144, to, O, variable_declaration
144, 8675309, B-VAL, variable_declaration
145, declare, O, variable_declaration
145, a, O, variable_declaration
145, new, O, variable_declaration
145, character, B-TYPE, variable_declaration
145, identified, O, variable_declaration
145, is, B-VAR, variable_declaration
145, active, I-VAR, variable_declaration
145, and, O, variable_declaration
145, set, O, variable_declaration
145, it, O, variable_declaration
145, to, O, variable_declaration
145, , O, variable_declaration
146, create, O, variable_declaration
146, a, O, variable_declaration
146, new, O, variable_declaration
146, string, B-TYPE, variable_declaration
146, named, O, variable_declaration
146, iteration, B-VAR, variable_declaration
146, and, O, variable_declaration
146, set, O, variable_declaration
146, it, O, variable_declaration
146, to, O, variable_declaration
146, algorithm, B-VAL, variable_declaration
146, design, I-VAL, variable_declaration
147, create, O, variable_declaration
147, a, O, variable_declaration
147, new, O, variable_declaration
147, boolean, B-TYPE, variable_declaration
147, named, O, variable_declaration
147, as, O, variable_declaration
147, mentor, B-VAR, variable_declaration
147, id, I-VAR, variable_declaration
147, and, O, variable_declaration
147, set, O, variable_declaration
147, it, O, variable_declaration
147, to, O, variable_declaration
147, false, B-VAL, variable_declaration
